State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Haryana,Panipat,Bapauli,Bapoli,96180,Grain Market ,Bapoli,22:23.5,Agro ,GRaM (Notified),29.34166333,77.08336333
Haryana,Panipat,Bapauli,Bapoli,96180,Janta Senior Secondary School ,Bapoli,57:29.3,Education ,Higher Secondary School,29.33619333,77.08113
Haryana,Panipat,Bapauli,Bapoli,96180,HDFC Bank,Bapoli,53:28.7,Transport/Admin,Bank,29.33961167,77.08436333
Haryana,Panipat,Bapauli,Bapoli,96180,Tehsil Bapoli,Bapoli,22:12.6,Transport/Admin,Block Headquarter,29.34169833,77.08332333
Haryana,Panipat,Bapauli,Bapoli,96180,Government Senior Secondary School ,Beholi,21:33.1,Education ,Higher Secondary School,29.28270833,77.04369
Haryana,Panipat,Bapauli,Bapoli,96180,BDM senior secondary school,bapoli,47:03.4,Education ,Higher Secondary School,29.34039725,77.08231332
Haryana,Panipat,Bapauli,Bapoli,96180,fuel station,village bapauli,54:26.1,Transport/Admin,Fuel Station,29.35528337,77.09355441
Haryana,Panipat,Bapauli,Bapoli,96180,GVM International School ,Bapoli,19:26.7,Education ,Higher Secondary School,29.32352667,77.09465167
Haryana,Panipat,Bapauli,Bapoli,96180,BRM  Senior Secondary School,Bapoli,52:16.6,Education ,Higher Secondary School,29.33585833,77.092235
Haryana,Panipat,Bapauli,Bapoli,96180,Aarohi Model Senior Secondary School,Chajjpur Kalan,54:41.7,Education ,Higher Secondary School,29.360775,77.05630167
